repeat_id,algorithm_name,search_mode,algorithm_time,job_id,gpu_need,combo,predicted_standalone_bw,predicted_final_bw,real_standalone_bw,real_final_bw,real_contention_ratio,real_cluster_throughput,num_active_jobs
34,BandDisp,model_prediction,1188.25,1,4,"[4,0,0,0]",242,242.0,244,244.0,1.0,385.0,2
34,BandDisp,model_prediction,1188.25,2,6,"[0,0,0,6]",231,231.0,232,232.0,1.0,617.0,3
34,BandDisp,model_prediction,1188.25,3,2,"[0,0,0,2]",197,197.0,204,204.0,1.0,821.0,4
34,BandDisp,model_prediction,1188.25,4,6,"[0,6,0,0]",229,229.0,232,232.0,1.0,1053.0,5
34,BandDisp,model_prediction,1188.25,5,2,"[0,2,0,0]",206,206.0,204,204.0,1.0,1257.0,6
35,BandDisp,model_prediction,1188.25,0,10,"[0,4,6,0]",145,145.0,142,142.0,1.0,142.0,1
35,BandDisp,model_prediction,1188.25,1,14,"[7,4,2,1]",40,10.974831328345806,40,6.7717632415677835,0.16929408103919458,37.0,2
35,BandDisp,model_prediction,1188.25,2,6,"[0,0,0,6]",231,231.0,232,232.0,1.0,269.0,3
35,BandDisp,model_prediction,1188.25,3,2,"[1,0,0,1]",41,41.0,38,38.0,1.0,340.2282367584322,4
36,BandDisp,model_prediction,1188.25,0,10,"[0,4,6,0]",145,145.0,142,142.0,1.0,142.0,1
36,BandDisp,model_prediction,1188.25,1,12,"[0,4,0,8]",147,147.0,141,141.0,1.0,283.0,2
36,BandDisp,model_prediction,1188.25,2,4,"[4,0,0,0]",243,243.0,244,244.0,1.0,527.0,3
36,BandDisp,model_prediction,1188.25,3,6,"[4,0,2,0]",81,81.0,71,71.0,1.0,598.0,4
37,BandDisp,model_prediction,1188.25,0,14,"[8,0,6,0]",144,144.0,148,148.0,1.0,148.0,1
37,BandDisp,model_prediction,1188.25,1,10,"[0,8,2,0]",100,100.0,75,75.0,1.0,223.0,2
37,BandDisp,model_prediction,1188.25,2,2,"[0,0,0,2]",206,206.0,204,204.0,1.0,427.0,3
37,BandDisp,model_prediction,1188.25,3,6,"[0,0,0,6]",231,231.0,232,232.0,1.0,659.0,4
38,BandDisp,model_prediction,1188.25,0,12,"[4,0,8,0]",149,149.0,141,141.0,1.0,141.0,1
38,BandDisp,model_prediction,1188.25,1,2,"[2,0,0,0]",206,206.0,204,204.0,1.0,345.0,2
38,BandDisp,model_prediction,1188.25,2,4,"[0,0,0,4]",243,243.0,244,244.0,1.0,589.0,3
38,BandDisp,model_prediction,1188.25,3,14,"[2,8,0,4]",82,32.64560903814911,70,70.0,1.0,659.0,4
39,BandDisp,model_prediction,1188.25,0,12,"[4,0,8,0]",149,149.0,141,141.0,1.0,141.0,1
39,BandDisp,model_prediction,1188.25,1,2,"[0,0,0,2]",206,206.0,204,204.0,1.0,345.0,2
39,BandDisp,model_prediction,1188.25,2,2,"[0,2,0,0]",206,206.0,204,204.0,1.0,549.0,3
39,BandDisp,model_prediction,1188.25,3,2,"[0,0,0,2]",207,207.0,204,204.0,1.0,753.0,4
39,BandDisp,model_prediction,1188.25,4,10,"[4,6,0,0]",144,144.0,142,142.0,1.0,895.0,5
39,BandDisp,model_prediction,1188.25,5,4,"[0,0,0,4]",242,242.0,244,244.0,1.0,1139.0,6
40,BandDisp,model_prediction,1188.25,0,4,"[4,0,0,0]",243,243.0,244,244.0,1.0,244.0,1
40,BandDisp,model_prediction,1188.25,1,14,"[0,6,0,8]",144,144.0,148,148.0,1.0,392.0,2
40,BandDisp,model_prediction,1188.25,2,2,"[0,2,0,0]",205,205.0,204,204.0,1.0,596.0,3
40,BandDisp,model_prediction,1188.25,3,12,"[4,0,8,0]",149,149.0,141,141.0,1.0,737.0,4
41,BandDisp,model_prediction,1188.25,0,2,"[2,0,0,0]",207,207.0,204,204.0,1.0,204.0,1
41,BandDisp,model_prediction,1188.25,1,6,"[6,0,0,0]",228,228.0,232,232.0,1.0,436.0,2
41,BandDisp,model_prediction,1188.25,2,12,"[0,4,8,0]",148,148.0,141,141.0,1.0,577.0,3
41,BandDisp,model_prediction,1188.25,3,12,"[0,4,0,8]",147,147.0,141,141.0,1.0,718.0,4
42,BandDisp,model_prediction,1188.25,0,10,"[0,4,6,0]",145,145.0,142,142.0,1.0,142.0,1
42,BandDisp,model_prediction,1188.25,1,2,"[0,0,2,0]",196,196.0,204,204.0,1.0,346.0,2
42,BandDisp,model_prediction,1188.25,2,14,"[3,4,0,7]",84,84.0,77,77.0,1.0,423.0,3
42,BandDisp,model_prediction,1188.25,3,6,"[5,0,0,1]",229,56.61958646316268,39,39.0,1.0,462.0,4
43,BandDisp,model_prediction,1188.25,0,2,"[2,0,0,0]",207,207.0,204,204.0,1.0,204.0,1
43,BandDisp,model_prediction,1188.25,1,2,"[0,0,2,0]",206,206.0,204,204.0,1.0,408.0,2
43,BandDisp,model_prediction,1188.25,2,2,"[0,0,0,2]",206,206.0,204,204.0,1.0,612.0,3
43,BandDisp,model_prediction,1188.25,3,12,"[6,0,0,6]",140,140.0,139,139.0,1.0,751.0,4
43,BandDisp,model_prediction,1188.25,4,14,"[0,8,6,0]",144,144.0,148,148.0,1.0,899.0,5
44,BandDisp,model_prediction,1188.25,0,4,"[4,0,0,0]",243,243.0,244,244.0,1.0,244.0,1
44,BandDisp,model_prediction,1188.25,1,14,"[0,6,0,8]",144,144.0,148,148.0,1.0,392.0,2
44,BandDisp,model_prediction,1188.25,2,14,"[4,2,8,0]",79,31.57693424673834,70,31.894837085491545,0.45564052979273634,342.0,3
45,BandDisp,model_prediction,1188.25,0,10,"[0,4,6,0]",145,145.0,142,142.0,1.0,142.0,1
45,BandDisp,model_prediction,1188.25,1,2,"[0,2,0,0]",207,207.0,204,204.0,1.0,346.0,2
45,BandDisp,model_prediction,1188.25,2,12,"[7,2,2,1]",41,10.242561385285823,41,6.397875849020073,0.15604575241512372,239.0,3
45,BandDisp,model_prediction,1188.25,3,4,"[0,0,0,4]",242,242.0,244,244.0,1.0,483.0,4
45,BandDisp,model_prediction,1188.25,4,4,"[1,0,0,3]",234,49.64848237133207,41,41.0,1.0,558.60212415098,5
46,BandDisp,model_prediction,1188.25,0,4,"[4,0,0,0]",243,243.0,244,244.0,1.0,244.0,1
46,BandDisp,model_prediction,1188.25,1,10,"[4,0,6,0]",145,145.0,142,142.0,1.0,386.0,2
46,BandDisp,model_prediction,1188.25,2,2,"[0,0,2,0]",196,196.0,204,204.0,1.0,590.0,3
46,BandDisp,model_prediction,1188.25,3,12,"[0,4,0,8]",147,147.0,141,141.0,1.0,731.0,4
46,BandDisp,model_prediction,1188.25,4,4,"[0,4,0,0]",243,243.0,244,244.0,1.0,975.0,5
47,BandDisp,model_prediction,1188.25,0,4,"[4,0,0,0]",243,243.0,244,244.0,1.0,244.0,1
47,BandDisp,model_prediction,1188.25,1,6,"[0,0,0,6]",231,231.0,232,232.0,1.0,476.0,2
47,BandDisp,model_prediction,1188.25,2,2,"[0,0,0,2]",197,197.0,204,204.0,1.0,680.0,3
