test_num,total_gpu,bw_type,cluster_type,if_dynamic,BandDisp,BandDisp_time,Default,Default_time,Tree,Tree_time,EHA,EHA_time,Topo,Topo_time,Random,Random_time,UpperBandDisp,UpperBandDisp_time
12,32,20,H100_26H100_27H100_28H100_29,True,99.224679489511,0.058728108406066896,45.83485848471697,6.413936614990234e-05,72.53398230889117,0.045581936836242676,99.33357761245126,0.004844703674316406,85.99068963409685,2.4356842041015624e-05,52.850562854413475,2.983570098876953e-05,100.0,0.004978976249694824
13,32,20,H100_26H100_27H100_28H100_29,True,98.9313276651406,0.05667356967926025,50.14178631282764,6.667613983154297e-05,68.43117429308973,0.04408127784729004,98.9313276651406,0.00485079288482666,85.61270563704296,2.460002899169922e-05,53.93503103116041,3.0236244201660155e-05,100.0,0.004957761764526367
14,32,20,H100_26H100_27H100_28H100_29,True,99.84092219020172,0.05813117980957031,56.1159226731218,6.624698638916016e-05,71.9509367364332,0.0453545093536377,99.77932303984518,0.005515213012695312,79.97314082445864,2.460479736328125e-05,65.5908792121882,3.0355453491210936e-05,100.0,0.004924521446228027
15,32,20,H100_26H100_27H100_28H100_29,True,98.50247366565931,0.05369853973388672,59.92752136556023,6.758689880371094e-05,75.89113082157105,0.04084020614624023,98.62008587125848,0.004989485740661621,76.50724162485155,2.50244140625e-05,65.92813916491801,3.063678741455078e-05,98.73581053491222,0.004938197135925293
16,32,20,H100_26H100_27H100_28H100_29,True,98.76763453601069,0.052509708404541014,62.248865090019045,6.727218627929688e-05,81.19611106342145,0.039486241340637204,97.36918283765255,0.005224189758300781,74.1740742669314,2.529621124267578e-05,68.98605946128302,3.061771392822265e-05,100.0,0.005043625831604004
17,32,20,H100_26H100_27H100_28H100_29,True,97.15904871697803,0.05747253894805908,66.30329962067115,7.038593292236329e-05,88.23014650895591,0.042951717376708984,96.7973318118523,0.005785098075866699,64.09929166237406,2.6144981384277343e-05,72.68522209588977,3.0884742736816404e-05,100.0,0.006049318313598633
18,32,20,H100_26H100_27H100_28H100_29,True,94.81170472526318,0.05523660182952881,62.634022611867685,7.000446319580078e-05,83.73729096635894,0.040886273384094236,94.81170472526318,0.005529160499572754,66.07158496418046,2.593040466308594e-05,70.01762430586253,3.0808448791503906e-05,100.0,0.005712833404541016
19,32,20,H100_26H100_27H100_28H100_29,True,99.17703415808312,0.055929560661315915,68.08251015032491,7.207870483398437e-05,85.71311830226497,0.04226028919219971,99.2096119004228,0.005796523094177246,78.27492149200643,2.6502609252929687e-05,76.4135698895974,3.102779388427734e-05,100.0,0.005615167617797852
20,32,20,H100_26H100_27H100_28H100_29,True,99.49982987410684,0.04869774341583252,73.45009836744507,7.15780258178711e-05,87.94303011012249,0.03479994773864746,99.87750935692412,0.005247344970703125,83.36401996423723,2.7031898498535155e-05,82.05779939613787,3.131866455078125e-05,100.0,0.0050192737579345705
21,32,20,H100_26H100_27H100_28H100_29,True,98.71231760059922,0.04391528129577637,83.36436621190902,7.16400146484375e-05,92.10211304420201,0.03087850570678711,98.60218718299943,0.005127906799316406,83.8150153386338,2.6569366455078124e-05,87.7966786729944,3.125667572021484e-05,99.97675478577939,0.004535479545593262
