repeat_id,algorithm_name,search_mode,job_id,gpu_need,combo,predicted_standalone_bw,predicted_final_bw,real_standalone_bw,real_final_bw,real_contention_ratio,real_cluster_throughput,num_active_jobs
3,Topo,model_prediction,0,2,"[2,0,0,0]",206.5,206.5,204.92,204.92,1.0,204.92,1
3,Topo,model_prediction,1,12,"[0,8,4,0]",138.6996307373047,138.6996307373047,141.27,141.27,1.0,346.19,2
3,Topo,model_prediction,2,12,"[4,0,0,8]",138.68984985351562,138.68984985351562,141.27,141.27,1.0,487.46000000000004,3
3,Topo,model_prediction,3,6,"[2,0,4,0]",75.6947250366211,19.437343016756312,71.27,18.671084197733244,0.2619767671914304,297.60999999999996,4
4,Topo,model_prediction,0,12,"[8,4,0,0]",139.11715698242188,139.11715698242188,141.27,141.27,1.0,141.27,1
4,Topo,model_prediction,1,12,"[0,0,8,4]",138.59603881835938,138.59603881835938,141.27,141.27,1.0,282.54,2
4,Topo,model_prediction,2,6,"[0,4,0,2]",72.28099060058594,18.46906792385391,71.27,18.671084197733244,0.2619767671914304,92.69,3
4,Topo,model_prediction,3,2,"[0,0,0,2]",206.14,206.14,204.92,204.92,1.0,297.61,4
5,Topo,model_prediction,0,2,"[2,0,0,0]",206.5,206.5,204.92,204.92,1.0,204.92,1
5,Topo,model_prediction,1,12,"[0,8,4,0]",138.6996307373047,138.6996307373047,141.27,141.27,1.0,346.19,2
5,Topo,model_prediction,2,4,"[4,0,0,0]",242.5,242.5,244.7,244.7,1.0,590.89,3
5,Topo,model_prediction,3,4,"[0,0,4,0]",242.35,242.35,244.7,244.7,1.0,835.5899999999999,4
5,Topo,model_prediction,4,10,"[2,0,0,8]",79.67184448242188,79.67184448242188,75.11,75.11,1.0,910.6999999999999,5
6,Topo,model_prediction,0,4,"[4,0,0,0]",243.63,243.63,244.7,244.7,1.0,244.7,1
6,Topo,model_prediction,1,12,"[0,8,4,0]",138.6996307373047,138.6996307373047,141.27,141.27,1.0,385.97,2
6,Topo,model_prediction,2,2,"[2,0,0,0]",205.97,205.97,204.92,204.92,1.0,590.89,3
6,Topo,model_prediction,3,12,"[0,0,4,8]",138.9688262939453,45.93452344648278,141.27,44.93,0.3180434628725136,539.4799999999999,4
6,Topo,model_prediction,4,2,"[2,0,0,0]",206.85,206.85,204.92,204.92,1.0,744.3999999999999,5
7,Topo,model_prediction,0,6,"[6,0,0,0]",230.16,230.16,232.24,232.24,1.0,232.24,1
7,Topo,model_prediction,1,10,"[0,8,2,0]",79.98919677734375,79.98919677734375,75.11,75.11,1.0,307.35,2
7,Topo,model_prediction,2,12,"[0,0,4,8]",138.97946166992188,60.267851770915804,141.27,68.65024725020798,0.48595064238839086,337.39000000000004,3
7,Topo,model_prediction,3,4,"[2,0,2,0]",72.57051086425781,10.967028542427052,77.34,13.405213809069862,0.17332833991556582,283.15,4
8,Topo,model_prediction,0,2,"[2,0,0,0]",206.5,206.5,204.92,204.92,1.0,204.92,1
8,Topo,model_prediction,1,6,"[6,0,0,0]",228.77,228.77,232.24,232.24,1.0,437.15999999999997,2
8,Topo,model_prediction,2,4,"[0,4,0,0]",242.6,242.6,244.7,244.7,1.0,681.8599999999999,3
8,Topo,model_prediction,3,2,"[0,2,0,0]",205.73,205.73,204.92,204.92,1.0,886.7799999999999,4
8,Topo,model_prediction,4,6,"[0,0,6,0]",228.09,228.09,232.24,232.24,1.0,1119.02,5
8,Topo,model_prediction,5,12,"[0,2,2,8]",73.52375030517578,73.52375030517578,64.77,64.77,1.0,1183.79,6
9,Topo,model_prediction,0,2,"[2,0,0,0]",206.5,206.5,204.92,204.92,1.0,204.92,1
9,Topo,model_prediction,1,4,"[4,0,0,0]",242.5,242.5,244.7,244.7,1.0,449.62,2
9,Topo,model_prediction,2,2,"[2,0,0,0]",206.85,206.85,204.92,204.92,1.0,654.54,3
9,Topo,model_prediction,3,2,"[0,2,0,0]",205.92,205.92,204.92,204.92,1.0,859.4599999999999,4
9,Topo,model_prediction,4,2,"[0,2,0,0]",205.3,205.3,204.92,204.92,1.0,1064.3799999999999,5
9,Topo,model_prediction,5,10,"[0,0,8,2]",78.74446868896484,78.74446868896484,75.11,75.11,1.0,1139.4899999999998,6
9,Topo,model_prediction,6,10,"[0,4,0,6]",137.6397705078125,60.645967059590795,142.12,64.71062560419831,0.4553238502969203,1163.29,7
10,Topo,model_prediction,0,6,"[6,0,0,0]",230.16,230.16,232.24,232.24,1.0,232.24,1
10,Topo,model_prediction,1,10,"[0,8,2,0]",79.98919677734375,79.98919677734375,75.11,75.11,1.0,307.35,2
10,Topo,model_prediction,2,4,"[0,0,4,0]",242.47,242.47,244.7,244.7,1.0,552.05,3
10,Topo,model_prediction,3,10,"[2,0,0,8]",79.67184448242188,79.67184448242188,75.11,75.11,1.0,627.16,4
10,Topo,model_prediction,4,2,"[0,0,2,0]",112.91,112.91,204.92,204.92,1.0,832.0799999999999,5
11,Topo,model_prediction,0,4,"[4,0,0,0]",243.63,243.63,244.7,244.7,1.0,244.7,1
11,Topo,model_prediction,1,6,"[0,6,0,0]",228.45,228.45,232.24,232.24,1.0,476.94,2
11,Topo,model_prediction,2,10,"[0,0,8,2]",78.74446868896484,78.74446868896484,75.11,75.11,1.0,552.05,3
11,Topo,model_prediction,3,12,"[4,2,0,6]",77.53138732910156,23.33598015973397,71.92,28.620276134122285,0.3979459974154934,535.45,4
12,Topo,model_prediction,0,14,"[8,6,0,0]",142.2062225341797,142.2062225341797,148.44,148.44,1.0,148.44,1
12,Topo,model_prediction,1,12,"[0,0,8,4]",138.59603881835938,138.59603881835938,141.27,141.27,1.0,289.71000000000004,2
12,Topo,model_prediction,2,6,"[0,2,0,4]",74.35079956054688,20.088175608028532,71.27,20.250883428444787,0.28414316582636157,102.57,3
13,Topo,model_prediction,0,4,"[4,0,0,0]",243.63,243.63,244.7,244.7,1.0,244.7,1
13,Topo,model_prediction,1,12,"[0,8,4,0]",138.6996307373047,138.6996307373047,141.27,141.27,1.0,385.97,2
13,Topo,model_prediction,2,2,"[2,0,0,0]",205.97,205.97,204.92,204.92,1.0,590.89,3
13,Topo,model_prediction,3,4,"[0,0,4,0]",242.35,242.35,244.7,244.7,1.0,835.5899999999999,4
13,Topo,model_prediction,4,10,"[2,0,0,8]",79.67184448242188,79.67184448242188,75.11,75.11,1.0,910.6999999999999,5
14,Topo,model_prediction,0,2,"[2,0,0,0]",206.5,206.5,204.92,204.92,1.0,204.92,1
14,Topo,model_prediction,1,4,"[4,0,0,0]",242.5,242.5,244.7,244.7,1.0,449.62,2
14,Topo,model_prediction,2,4,"[0,4,0,0]",242.6,242.6,244.7,244.7,1.0,694.3199999999999,3
14,Topo,model_prediction,3,4,"[0,4,0,0]",242.96,242.96,244.7,244.7,1.0,939.02,4
14,Topo,model_prediction,4,6,"[0,0,6,0]",228.09,228.09,232.24,232.24,1.0,1171.26,5
14,Topo,model_prediction,5,2,"[2,0,0,0]",206.85,206.85,204.92,204.92,1.0,1376.18,6
14,Topo,model_prediction,6,10,"[0,0,2,8]",78.6964111328125,78.6964111328125,75.11,75.11,1.0,1451.29,7
15,Topo,model_prediction,0,4,"[4,0,0,0]",243.63,243.63,244.7,244.7,1.0,244.7,1
15,Topo,model_prediction,1,6,"[0,6,0,0]",228.45,228.45,232.24,232.24,1.0,476.94,2
15,Topo,model_prediction,2,2,"[2,0,0,0]",205.97,205.97,204.92,204.92,1.0,681.86,3
15,Topo,model_prediction,3,10,"[0,0,8,2]",78.74446868896484,78.74446868896484,75.11,75.11,1.0,756.97,4
15,Topo,model_prediction,4,10,"[2,2,0,6]",72.83198547363281,20.51658426612096,69.03,28.95007284584432,0.4193839322880533,742.3100000000001,5
16,Topo,model_prediction,0,4,"[4,0,0,0]",243.63,243.63,244.7,244.7,1.0,244.7,1
16,Topo,model_prediction,1,14,"[0,8,6,0]",141.02719116210938,141.02719116210938,148.44,148.44,1.0,393.14,2
16,Topo,model_prediction,2,12,"[4,0,0,8]",138.57798767089844,138.57798767089844,141.27,141.27,1.0,534.41,3
16,Topo,model_prediction,3,2,"[0,0,2,0]",112.91,112.91,204.92,204.92,1.0,739.3299999999999,4
17,Topo,model_prediction,0,12,"[8,4,0,0]",139.11715698242188,139.11715698242188,141.27,141.27,1.0,141.27,1
17,Topo,model_prediction,1,2,"[0,2,0,0]",205.73,205.73,204.92,204.92,1.0,346.19,2
17,Topo,model_prediction,2,6,"[0,0,6,0]",228.09,228.09,232.24,232.24,1.0,578.4300000000001,3
17,Topo,model_prediction,3,2,"[0,2,0,0]",205.74,205.74,204.92,204.92,1.0,783.35,4
17,Topo,model_prediction,4,2,"[0,0,2,0]",112.91,112.91,204.92,204.92,1.0,988.27,5
17,Topo,model_prediction,5,6,"[0,0,0,6]",230.03,230.03,232.24,232.24,1.0,1220.51,6
17,Topo,model_prediction,6,2,"[0,0,0,2]",206.14,206.14,204.92,204.92,1.0,1425.43,7
18,Topo,model_prediction,0,12,"[8,4,0,0]",139.11715698242188,139.11715698242188,141.27,141.27,1.0,141.27,1
18,Topo,model_prediction,1,2,"[0,2,0,0]",205.73,205.73,204.92,204.92,1.0,346.19,2
18,Topo,model_prediction,2,12,"[0,0,8,4]",138.59603881835938,138.59603881835938,141.27,141.27,1.0,487.46000000000004,3
18,Topo,model_prediction,3,4,"[0,0,0,4]",242.7,242.7,244.7,244.7,1.0,732.1600000000001,4
18,Topo,model_prediction,4,2,"[0,2,0,0]",205.74,205.74,204.92,204.92,1.0,937.08,5
19,Topo,model_prediction,0,12,"[8,4,0,0]",139.11715698242188,139.11715698242188,141.27,141.27,1.0,141.27,1
19,Topo,model_prediction,1,14,"[0,0,8,6]",141.5858612060547,141.5858612060547,148.44,148.44,1.0,289.71000000000004,2
19,Topo,model_prediction,2,6,"[0,4,0,2]",72.27570343017578,19.64781301317167,71.27,20.250883428444787,0.28414316582636157,102.57,3
0,Random,model_prediction,0,6,"[2,1,0,3]",40.82439041137695,40.82439041137695,39.82,39.82,1.0,39.82,1
0,Random,model_prediction,1,10,"[1,1,4,4]",39.94953918457031,24.147629737096583,40.47,30.74691742433678,0.7597459210362436,61.0,2
0,Random,model_prediction,2,2,"[0,1,1,0]",41.603755950927734,18.52507938933789,38.47,21.654761704277533,0.5628999663186258,66.85,3
0,Random,model_prediction,3,2,"[1,0,1,0]",41.67759323120117,16.425615548951882,38.47,16.390671627551992,0.42606372829612665,66.99,4
0,Random,model_prediction,4,2,"[2,0,0,0]",207.4,207.4,204.92,204.92,1.0,271.90999999999997,5
0,Random,model_prediction,5,2,"[0,2,0,0]",205.58,205.58,204.92,204.92,1.0,476.8299999999999,6
0,Random,model_prediction,6,6,"[2,2,1,1]",40.144134521484375,16.66624195583226,38.71,16.433080534857613,0.4245177095029091,493.02,7
0,Random,model_prediction,7,2,"[0,1,1,0]",41.603755950927734,15.209562264683175,38.47,15.855068896378143,0.41214112025937466,506.45,8
1,Random,model_prediction,0,4,"[2,0,1,1]",205.89,205.89,40.83,40.83,1.0,40.83,1
1,Random,model_prediction,1,12,"[2,2,5,3]",67.59407043457031,13.995471364242896,65.99,41.223672533233476,0.6246957498595769,66.73,2
1,Random,model_prediction,2,2,"[0,0,0,2]",197.62,197.62,204.92,204.92,1.0,271.65,3
1,Random,model_prediction,3,4,"[0,2,1,1]",111.93,23.76247395385353,40.83,23.275727057229936,0.5700643413477819,289.09,4
1,Random,model_prediction,4,6,"[2,2,1,1]",39.67984390258789,8.310880526599705,38.71,20.140167417900837,0.5202833226014166,301.87999999999994,5
1,Random,model_prediction,5,2,"[1,1,0,0]",41.80534744262695,7.997772529500747,38.47,15.343169950629367,0.3988346750878442,294.59,6
1,Random,model_prediction,6,2,"[1,1,0,0]",41.80534744262695,7.361974684772313,38.47,13.542667299658184,0.35203190277250285,297.61,7
2,Random,model_prediction,0,6,"[2,1,2,1]",40.005615234375,40.005615234375,38.71,38.71,1.0,38.71,1
2,Random,model_prediction,1,6,"[3,1,1,1]",233.39,58.68866685228587,38.04,32.7069654723127,0.8598045602605863,65.99000000000001,2
2,Random,model_prediction,2,4,"[0,2,1,1]",205.12,30.577250797494916,40.83,25.51961813233543,0.6250212621194081,73.49,3
2,Random,model_prediction,3,12,"[2,2,3,5]",66.23697662353516,10.8878970986871,65.99,32.23469684588985,0.4884785095603857,89.67,4
2,Random,model_prediction,4,4,"[1,2,1,0]",206.31,26.35812798830136,40.83,18.66280347593583,0.45708556149732626,102.57000000000001,5
3,Random,model_prediction,0,2,"[1,0,0,1]",41.641605377197266,41.641605377197266,38.47,38.47,1.0,38.47,1
3,Random,model_prediction,1,12,"[3,3,4,2]",61.657344818115234,44.03772344560665,69.79,48.477812673194165,0.6946240532052466,75.2,2
3,Random,model_prediction,2,12,"[3,3,3,3]",85.03567504882812,40.45248036329639,85.92,39.81842002265938,0.4634359872283447,89.98999999999998,3
3,Random,model_prediction,3,6,"[1,2,1,2]",40.52190017700195,16.99013842969703,38.71,17.048755635707842,0.44042251706814367,102.57,4
4,Random,model_prediction,0,12,"[3,4,3,2]",62.012229919433594,62.012229919433594,69.79,69.79,1.0,69.79,1
4,Random,model_prediction,1,12,"[1,3,3,5]",41.13436508178711,33.25186974104488,34.38,26.726431794182584,0.7773831237400403,80.98,2
4,Random,model_prediction,2,6,"[3,1,1,1]",235.72,64.95753171744221,38.04,25.861101188383376,0.6798396737219605,96.68,3
4,Random,model_prediction,3,2,"[1,0,1,0]",41.67759323120117,10.509158763791852,38.47,21.838985499225146,0.5676887314589328,102.57,4
5,Random,model_prediction,0,2,"[1,1,0,0]",41.80534744262695,41.80534744262695,38.47,38.47,1.0,38.47,1
5,Random,model_prediction,1,12,"[5,2,4,1]",41.06416702270508,20.35714856813652,34.46,19.207445495680787,0.5573837926779103,40.64999999999999,2
5,Random,model_prediction,2,4,"[0,1,2,1]",206.35,46.7783413027956,40.83,22.546946202531643,0.5522151898734177,62.81999999999999,3
5,Random,model_prediction,3,4,"[0,0,0,4]",242.83,242.83,244.7,244.7,1.0,307.52,4
5,Random,model_prediction,4,10,"[2,4,2,2]",66.5990219116211,15.266208600945992,70.73,32.19635427394439,0.4552008238928939,328.68,5
6,Random,model_prediction,0,4,"[2,1,0,1]",205.89,205.89,40.83,40.83,1.0,40.83,1
6,Random,model_prediction,1,12,"[3,2,3,4]",64.46294403076172,16.89385434726107,69.79,43.267024046284575,0.6199602241909238,68.58,2
6,Random,model_prediction,2,2,"[1,0,1,0]",41.67759323120117,9.451125640592357,38.47,19.009221946475282,0.4941310617747669,73.67,3
6,Random,model_prediction,3,12,"[2,5,3,2]",68.53919982910156,16.737438398050116,65.99,29.6629774967454,0.44950716012646463,96.68,4
6,Random,model_prediction,4,2,"[0,0,1,1]",41.46050262451172,9.426737358284443,38.47,15.562484322618811,0.4045355945572865,102.57000000000001,5
7,Random,model_prediction,0,6,"[1,0,2,3]",41.13921356201172,41.13921356201172,39.82,39.82,1.0,39.82,1
7,Random,model_prediction,1,10,"[3,3,2,2]",69.48656463623047,45.6561861536737,70.41,46.94212918443255,0.6666969064682936,73.49000000000001,2
7,Random,model_prediction,2,12,"[2,4,3,3]",66.91433715820312,33.98922734083095,69.79,34.76318909010111,0.49811132096433736,89.67000000000002,3
7,Random,model_prediction,3,4,"[2,1,1,0]",206.2,51.56106441167381,40.83,18.962794204211004,0.4644328729907177,102.57000000000002,4
8,Random,model_prediction,0,2,"[1,0,1,0]",41.67759323120117,41.67759323120117,38.47,38.47,1.0,38.47,1
8,Random,model_prediction,1,6,"[0,3,3,0]",112.66960906982422,29.49810848926321,113.87,32.75425626887226,0.28764605487724826,43.82,2
8,Random,model_prediction,2,4,"[0,0,2,2]",73.74252319335938,13.368184274611298,77.34,14.13253134796238,0.18273249738766978,41.97,3
8,Random,model_prediction,3,2,"[2,0,0,0]",206.01,206.01,204.92,204.92,1.0,246.89,4
8,Random,model_prediction,4,6,"[2,2,1,1]",39.677391052246094,8.317132044705145,38.71,9.641802973285145,0.2490778344945788,256.53180297328515,5
8,Random,model_prediction,5,12,"[3,3,1,5]",40.900264739990234,12.046646176167044,34.38,10.525092314297984,0.30613997423787037,267.05689528758313,6
9,Random,model_prediction,0,2,"[1,0,0,1]",41.641605377197266,41.641605377197266,38.47,38.47,1.0,38.47,1
9,Random,model_prediction,1,4,"[2,1,1,0]",205.97,193.7657636317655,40.83,19.58604287515763,0.47969735182849943,38.04,2
9,Random,model_prediction,2,2,"[0,0,1,1]",41.46050262451172,5.85628572966027,38.47,14.088571792476865,0.36622229769890474,43.13,3
9,Random,model_prediction,3,2,"[2,0,0,0]",205.68,205.68,204.92,204.92,1.0,248.04999999999998,4
9,Random,model_prediction,4,2,"[0,1,1,0]",41.603755950927734,5.866511134007722,38.47,14.088571792476865,0.36622229769890474,262.13857179247685,5
9,Random,model_prediction,5,10,"[3,4,0,3]",90.40168762207031,14.955675309660835,90.88,26.309303981871153,0.28949498219488506,276.46,6
9,Random,model_prediction,6,10,"[0,2,5,3]",71.17120361328125,13.141036557120254,69.94,20.446409512395128,0.29234214344288145,296.9064095123951,7
10,Random,model_prediction,0,6,"[2,1,2,1]",39.77416229248047,39.77416229248047,38.71,38.71,1.0,38.71,1
10,Random,model_prediction,1,10,"[4,3,1,2]",41.065879821777344,34.21303104252039,41.75,33.987385036042745,0.8140691026597064,65.49999999999999,2
10,Random,model_prediction,2,4,"[1,1,2,0]",205.05,47.995620775152354,40.83,24.69863220380905,0.6049138428559651,73.37,3
10,Random,model_prediction,3,10,"[0,3,3,4]",89.90214538574219,22.310825188958386,90.88,41.41150209737474,0.4556723382193524,96.67999999999999,4
10,Random,model_prediction,4,2,"[1,0,0,1]",41.641605377197266,9.5721671846334,38.47,15.743169087136927,0.40923236514522815,102.56999999999996,5
11,Random,model_prediction,0,4,"[1,2,0,1]",205.79,205.79,40.83,40.83,1.0,40.83,1
11,Random,model_prediction,1,6,"[1,0,3,2]",41.14186096191406,11.672068669123632,39.82,34.76411903285803,0.8730316181029137,70.41,2
11,Random,model_prediction,2,10,"[2,3,3,2]",69.623046875,18.072791375446915,70.41,41.09658215278697,0.5836753607837946,88.16999999999999,3
11,Random,model_prediction,3,12,"[4,3,2,3]",64.45348358154297,16.232382554844367,69.79,32.41277020602219,0.46443287299071767,102.57,4
12,Random,model_prediction,0,14,"[5,3,4,2]",64.07257080078125,64.07257080078125,63.88,63.88,1.0,63.88,1
12,Random,model_prediction,1,12,"[1,4,2,5]",41.338687896728516,35.280803498644914,34.46,31.53401871059589,0.9150905023388245,89.99,2
12,Random,model_prediction,2,6,"[2,1,2,1]",39.77444839477539,26.287586600901374,38.71,28.97106676395476,0.7484129879605983,102.57,3
13,Random,model_prediction,0,4,"[1,0,1,2]",206.0,206.0,40.83,40.83,1.0,40.83,1
13,Random,model_prediction,1,12,"[1,4,2,5]",41.351036071777344,8.385196498488913,34.46,27.919511223270025,0.810200557843007,61.0,2
13,Random,model_prediction,2,2,"[1,1,0,0]",41.80534744262695,7.880018902187776,38.47,22.606535689170183,0.5876406469760901,66.85,3
13,Random,model_prediction,3,4,"[1,1,1,1]",40.22639846801758,9.975482220004817,40.46,21.927420568019713,0.5419530540785891,83.58,4
13,Random,model_prediction,4,10,"[4,2,4,0]",74.00045013427734,17.603009975754745,73.76,33.18520571979998,0.4499078866567242,102.57,5
14,Random,model_prediction,0,2,"[1,0,1,0]",41.67759323120117,41.67759323120117,38.47,38.47,1.0,38.47,1
14,Random,model_prediction,1,4,"[1,1,1,1]",40.22639846801758,19.55088204747872,40.46,19.842982389459014,0.49043456227036614,38.709999999999994,2
14,Random,model_prediction,2,4,"[1,0,1,2]",206.18,29.42654579889408,40.83,14.643023547094188,0.35863393453573816,42.95,3
14,Random,model_prediction,3,4,"[1,2,1,0]",205.92,30.77425701232062,40.83,19.11959648795068,0.4682732424185815,62.06959648795068,4
14,Random,model_prediction,4,6,"[1,3,1,1]",232.74,25.988957006636706,38.04,16.885600362483007,0.4438906509590696,77.95965564114182,5
14,Random,model_prediction,5,2,"[1,0,0,1]",41.641605377197266,4.6040654868522,38.47,13.825511176718683,0.35938422606495146,85.1201450864614,6
14,Random,model_prediction,6,10,"[2,2,3,3]",70.07713317871094,8.01978967719416,70.41,23.48526454424246,0.33355012845110726,102.57,7
15,Random,model_prediction,0,4,"[0,1,1,2]",206.35,206.35,40.83,40.83,1.0,40.83,1
15,Random,model_prediction,1,6,"[0,3,2,1]",40.732120513916016,14.786880612287158,39.82,39.82,1.0,80.65,2
15,Random,model_prediction,2,2,"[0,0,0,2]",205.51,205.51,204.92,204.92,1.0,285.57,3
15,Random,model_prediction,3,10,"[3,4,1,2]",41.00270080566406,8.834170903406353,41.75,24.313235294117646,0.5823529411764705,276.2,4
15,Random,model_prediction,4,10,"[5,0,4,1]",39.26365661621094,10.729096582056084,43.02,24.105451577801958,0.5603312779591343,297.60999999999996,5
16,Random,model_prediction,0,4,"[0,2,0,2]",75.43031311035156,75.43031311035156,77.34,77.34,1.0,77.34,1
16,Random,model_prediction,1,14,"[4,4,2,4]",52.87687301635742,23.120384707599328,69.4,29.710426604879377,0.4281041297533051,62.81999999999999,2
16,Random,model_prediction,2,12,"[3,2,6,1]",40.876529693603516,22.541553067569144,41.97,21.502091039160618,0.5123204917598432,84.32209103916061,3
16,Random,model_prediction,3,2,"[1,0,0,1]",41.641605377197266,18.952875447977075,38.47,17.368905273351526,0.451492208821199,99.13803327757724,4
17,Random,model_prediction,0,12,"[1,4,2,5]",41.339778900146484,41.339778900146484,34.46,34.46,1.0,34.46,1
17,Random,model_prediction,1,2,"[0,1,1,0]",41.603755950927734,20.59879342491054,38.47,21.131334156040033,0.5492938434114903,40.059999999999995,2
17,Random,model_prediction,2,6,"[1,1,4,0]",242.48,36.498140370873855,38.97,20.937233243967825,0.5372654155495977,60.11999999999999,3
17,Random,model_prediction,3,2,"[1,1,0,0]",41.80534744262695,7.65571170416833,38.47,14.209109529826426,0.369355589545787,55.54,4
17,Random,model_prediction,4,2,"[2,0,0,0]",205.23,205.23,204.92,204.92,1.0,260.46,5
17,Random,model_prediction,5,6,"[3,1,1,1]",233.45,34.72191842057568,38.04,19.50556976805902,0.5127647152486599,279.965569768059,6
17,Random,model_prediction,6,2,"[0,0,0,2]",205.7,205.7,204.92,204.92,1.0,484.885569768059,7
18,Random,model_prediction,0,12,"[1,4,4,3]",41.27397537231445,41.27397537231445,41.63,41.63,1.0,41.63,1
18,Random,model_prediction,1,2,"[1,0,0,1]",41.641605377197266,27.062715116015536,38.47,33.33106117353309,0.8664169787765295,69.4,2
18,Random,model_prediction,2,12,"[5,2,3,2]",68.70201110839844,40.58567847156835,65.99,40.649189540694096,0.6159901430624958,89.99000000000001,3
18,Random,model_prediction,3,4,"[0,1,1,2]",206.14,53.91758571939427,40.83,21.118362936015412,0.5172266210143378,96.68000000000004,4
18,Random,model_prediction,4,2,"[1,1,0,0]",41.80534744262695,10.039614866023628,38.47,17.50684546785572,0.4550778650339412,102.57,5
19,Random,model_prediction,0,12,"[4,3,1,4]",41.04182434082031,41.04182434082031,41.63,41.63,1.0,41.63,1
19,Random,model_prediction,1,14,"[4,2,6,2]",63.2624397277832,51.447348808008286,65.06,50.723505483175565,0.7796419533227108,83.18,2
19,Random,model_prediction,2,6,"[0,3,1,2]",40.9143180847168,27.034823593442145,39.82,27.87753327417924,0.7000887311446318,102.57000000000001,3
0,UpperBandDisp,real_data,0,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,232.24,1
0,UpperBandDisp,real_data,1,10,"[2,0,0,8]",75.11,75.11,75.11,75.11,1.0,307.35,2
0,UpperBandDisp,real_data,2,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,512.27,3
0,UpperBandDisp,real_data,3,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,717.1899999999999,4
0,UpperBandDisp,real_data,4,2,"[0,0,2,0]",204.92,204.92,204.92,204.92,1.0,922.1099999999999,5
0,UpperBandDisp,real_data,5,2,"[0,0,2,0]",204.92,204.92,204.92,204.92,1.0,1127.03,6
0,UpperBandDisp,real_data,6,6,"[0,2,4,0]",71.27,71.27,71.27,71.27,1.0,1198.3,7
0,UpperBandDisp,real_data,7,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,1403.22,8
1,UpperBandDisp,real_data,0,4,"[4,0,0,0]",244.7,244.7,244.7,244.7,1.0,244.7,1
1,UpperBandDisp,real_data,1,12,"[4,0,0,8]",141.27,141.27,141.27,141.27,1.0,385.97,2
1,UpperBandDisp,real_data,2,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,590.89,3
1,UpperBandDisp,real_data,3,4,"[0,0,4,0]",244.7,244.7,244.7,244.7,1.0,835.5899999999999,4
1,UpperBandDisp,real_data,4,6,"[0,6,0,0]",232.24,232.24,232.24,232.24,1.0,1067.83,5
1,UpperBandDisp,real_data,5,2,"[0,0,2,0]",204.92,204.92,204.92,204.92,1.0,1272.75,6
1,UpperBandDisp,real_data,6,2,"[0,0,2,0]",204.92,204.92,204.92,204.92,1.0,1477.67,7
2,UpperBandDisp,real_data,0,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,232.24,1
2,UpperBandDisp,real_data,1,6,"[0,6,0,0]",232.24,232.24,232.24,232.24,1.0,464.48,2
2,UpperBandDisp,real_data,2,4,"[0,0,4,0]",244.7,244.7,244.7,244.7,1.0,709.1800000000001,3
2,UpperBandDisp,real_data,3,12,"[2,2,4,4]",52.92,52.92,52.92,52.92,1.0,762.1,4
2,UpperBandDisp,real_data,4,4,"[0,0,0,4]",244.7,244.7,244.7,244.7,1.0,1006.8,5
3,UpperBandDisp,real_data,0,2,"[2,0,0,0]",204.92,204.92,204.92,204.92,1.0,204.92,1
3,UpperBandDisp,real_data,1,12,"[0,8,4,0]",141.27,141.27,141.27,141.27,1.0,346.19,2
3,UpperBandDisp,real_data,2,12,"[0,0,4,8]",141.27,44.93,141.27,44.93,0.3180434628725136,294.78,3
3,UpperBandDisp,real_data,3,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,527.02,4
4,UpperBandDisp,real_data,0,12,"[0,0,4,8]",141.27,141.27,141.27,141.27,1.0,141.27,1
4,UpperBandDisp,real_data,1,12,"[0,8,4,0]",141.27,44.93,141.27,44.93,0.3180434628725136,89.86,2
4,UpperBandDisp,real_data,2,6,"[6,0,0,0]",232.24,232.24,232.24,232.24,1.0,322.1,3
4,UpperBandDisp,real_data,3,2,"[2,0,0,0]",204.92,204.92,204.92,204.92,1.0,527.02,4
5,UpperBandDisp,real_data,0,2,"[2,0,0,0]",204.92,204.92,204.92,204.92,1.0,204.92,1
5,UpperBandDisp,real_data,1,12,"[0,8,4,0]",141.27,141.27,141.27,141.27,1.0,346.19,2
5,UpperBandDisp,real_data,2,4,"[0,0,4,0]",244.7,244.7,244.7,244.7,1.0,590.89,3
5,UpperBandDisp,real_data,3,4,"[0,0,0,4]",244.7,244.7,244.7,244.7,1.0,835.5899999999999,4
5,UpperBandDisp,real_data,4,10,"[6,0,0,4]",142.12,142.12,142.12,142.12,1.0,977.7099999999999,5
6,UpperBandDisp,real_data,0,4,"[4,0,0,0]",244.7,244.7,244.7,244.7,1.0,244.7,1
6,UpperBandDisp,real_data,1,12,"[4,0,0,8]",141.27,141.27,141.27,141.27,1.0,385.97,2
6,UpperBandDisp,real_data,2,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,590.89,3
6,UpperBandDisp,real_data,3,12,"[0,4,8,0]",141.27,141.27,141.27,141.27,1.0,732.16,4
6,UpperBandDisp,real_data,4,2,"[0,2,0,0]",204.92,204.92,204.92,204.92,1.0,937.0799999999999,5
