OP,GPU_num,GPU_used,data_size(B),Bandwidth(GB/s)
all_reduce_perf,4,0237,2147483648,362.23
all_reduce_perf,4,0245,2147483648,359.90
all_reduce_perf,4,0246,2147483648,360.49
all_reduce_perf,4,0247,2147483648,357.65
all_reduce_perf,4,0256,2147483648,361.53
all_reduce_perf,4,0257,2147483648,361.83
all_reduce_perf,4,0267,2147483648,361.07
all_reduce_perf,4,0345,2147483648,359.92
all_reduce_perf,4,0346,2147483648,359.02
all_reduce_perf,4,0347,2147483648,362.12
all_reduce_perf,4,0356,2147483648,361.63
all_reduce_perf,4,0357,2147483648,361.00
all_reduce_perf,4,0367,2147483648,360.26
all_reduce_perf,4,0456,2147483648,360.56
all_reduce_perf,4,0457,2147483648,361.75
all_reduce_perf,4,0467,2147483648,361.57
all_reduce_perf,4,0567,2147483648,361.73
all_reduce_perf,4,1234,2147483648,361.27
all_reduce_perf,4,1235,2147483648,361.83
all_reduce_perf,4,1236,2147483648,361.72
all_reduce_perf,4,1237,2147483648,362.01
all_reduce_perf,4,1245,2147483648,360.01
all_reduce_perf,4,1246,2147483648,361.15
all_reduce_perf,4,1247,2147483648,359.97
all_reduce_perf,4,1256,2147483648,360.97
all_reduce_perf,4,1257,2147483648,361.51
all_reduce_perf,4,1267,2147483648,360.06
all_reduce_perf,4,1345,2147483648,359.39
all_reduce_perf,4,1346,2147483648,361.31
all_reduce_perf,4,1347,2147483648,360.31
all_reduce_perf,4,1356,2147483648,360.39
all_reduce_perf,4,1357,2147483648,361.00
all_reduce_perf,4,1367,2147483648,361.81
all_reduce_perf,4,1456,2147483648,360.39
all_reduce_perf,4,1457,2147483648,360.60
all_reduce_perf,4,1467,2147483648,360.21
all_reduce_perf,4,1567,2147483648,361.74
all_reduce_perf,4,2345,2147483648,360.61
all_reduce_perf,4,2346,2147483648,360.75
all_reduce_perf,4,2347,2147483648,360.46
all_reduce_perf,4,2356,2147483648,360.68
all_reduce_perf,4,2357,2147483648,361.65
all_reduce_perf,4,2367,2147483648,360.89
all_reduce_perf,4,2456,2147483648,360.37
all_reduce_perf,4,2457,2147483648,360.20
all_reduce_perf,4,2467,2147483648,362.06
all_reduce_perf,4,2567,2147483648,360.37
all_reduce_perf,4,3456,2147483648,361.73
all_reduce_perf,4,3457,2147483648,362.03
all_reduce_perf,4,3467,2147483648,360.74
all_reduce_perf,4,3567,2147483648,360.46
all_reduce_perf,4,4567,2147483648,360.52
all_reduce_perf,5,01234,2147483648,410.22
all_reduce_perf,5,01235,2147483648,412.25
all_reduce_perf,5,01236,2147483648,410.19
all_reduce_perf,5,01237,2147483648,411.87
all_reduce_perf,5,01245,2147483648,411.39
all_reduce_perf,5,01246,2147483648,406.58
all_reduce_perf,5,01247,2147483648,406.92
all_reduce_perf,5,01256,2147483648,407.58
all_reduce_perf,5,01257,2147483648,405.98
all_reduce_perf,5,01267,2147483648,406.89
all_reduce_perf,5,01345,2147483648,410.13
all_reduce_perf,5,01346,2147483648,407.91
all_reduce_perf,5,01347,2147483648,406.84
all_reduce_perf,5,01356,2147483648,406.63
all_reduce_perf,5,01357,2147483648,408.34
all_reduce_perf,5,01367,2147483648,407.19
all_reduce_perf,5,01456,2147483648,409.11
all_reduce_perf,5,01457,2147483648,409.40
all_reduce_perf,5,01467,2147483648,406.57
all_reduce_perf,5,01567,2147483648,408.04
all_reduce_perf,5,02345,2147483648,410.55
all_reduce_perf,5,02346,2147483648,409.91
all_reduce_perf,5,02347,2147483648,411.64
all_reduce_perf,5,02356,2147483648,408.95
all_reduce_perf,5,02357,2147483648,412.31
all_reduce_perf,5,02367,2147483648,409.69
all_reduce_perf,5,02456,2147483648,409.42
all_reduce_perf,5,02457,2147483648,411.27
all_reduce_perf,5,02467,2147483648,410.47
all_reduce_perf,5,02567,2147483648,411.10
all_reduce_perf,5,03456,2147483648,409.97
all_reduce_perf,5,03457,2147483648,411.13
all_reduce_perf,5,03467,2147483648,407.68
all_reduce_perf,5,03567,2147483648,408.20
all_reduce_perf,5,04567,2147483648,408.10
all_reduce_perf,5,12345,2147483648,411.09
all_reduce_perf,5,12346,2147483648,411.01
all_reduce_perf,5,12347,2147483648,411.41
all_reduce_perf,5,12356,2147483648,409.79
all_reduce_perf,5,12357,2147483648,408.53
all_reduce_perf,5,12367,2147483648,411.51
all_reduce_perf,5,12456,2147483648,410.76
all_reduce_perf,5,12457,2147483648,410.80
all_reduce_perf,5,12467,2147483648,411.93
all_reduce_perf,5,12567,2147483648,409.76
all_reduce_perf,5,13456,2147483648,405.57
all_reduce_perf,5,13457,2147483648,410.79
all_reduce_perf,5,13467,2147483648,407.03
all_reduce_perf,5,13567,2147483648,407.00
all_reduce_perf,5,14567,2147483648,405.40
all_reduce_perf,5,23456,2147483648,411.86
all_reduce_perf,5,23457,2147483648,411.40
all_reduce_perf,5,23467,2147483648,409.82
all_reduce_perf,5,23567,2147483648,409.30
all_reduce_perf,5,24567,2147483648,411.52
all_reduce_perf,5,34567,2147483648,411.75
all_reduce_perf,6,012345,2147483648,432.74
all_reduce_perf,6,012346,2147483648,432.03
all_reduce_perf,6,012347,2147483648,432.07
all_reduce_perf,6,012356,2147483648,430.66
all_reduce_perf,6,012357,2147483648,432.27
all_reduce_perf,6,012367,2147483648,431.95
all_reduce_perf,6,012456,2147483648,432.29
all_reduce_perf,6,012457,2147483648,431.84
all_reduce_perf,6,012467,2147483648,431.13
all_reduce_perf,6,012567,2147483648,431.44
all_reduce_perf,6,013456,2147483648,431.93
all_reduce_perf,6,013457,2147483648,431.99
all_reduce_perf,6,013467,2147483648,431.34
all_reduce_perf,6,013567,2147483648,430.84
all_reduce_perf,6,014567,2147483648,431.60
all_reduce_perf,6,023456,2147483648,431.04
all_reduce_perf,6,023457,2147483648,430.73
all_reduce_perf,6,023467,2147483648,431.46
all_reduce_perf,6,023567,2147483648,432.40
all_reduce_perf,6,024567,2147483648,432.01
all_reduce_perf,6,034567,2147483648,432.30
all_reduce_perf,6,123456,2147483648,432.63
all_reduce_perf,6,123457,2147483648,431.26
all_reduce_perf,6,123467,2147483648,431.49
all_reduce_perf,6,123567,2147483648,431.83
all_reduce_perf,6,124567,2147483648,431.67
all_reduce_perf,6,134567,2147483648,432.41
all_reduce_perf,6,234567,2147483648,432.11
all_reduce_perf,7,0123456,2147483648,458.48
all_reduce_perf,7,0123457,2147483648,460.11
all_reduce_perf,7,0123467,2147483648,460.18
all_reduce_perf,7,0123567,2147483648,460.54
all_reduce_perf,7,0124567,2147483648,461.29
all_reduce_perf,7,0134567,2147483648,461.00
all_reduce_perf,7,0234567,2147483648,460.96
all_reduce_perf,7,1234567,2147483648,460.58
all_reduce_perf,8,01234567,2147483648,473.24
